SiteID,1745739,Site Timezone,-6,Data Timezone,0,Longitude,-87.6826171875,Latitude,35.2915306091
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,4,8,18,30,N/A,338.88,5.5200000000000005,15.52,96230,N/A
2014,4,8,19,30,N/A,325.82,3.14,15.74,96180,N/A
2014,4,8,20,30,N/A,339.76,4.4,16.25,96170,N/A
2014,4,8,21,30,N/A,301.43,3.54,16.52,96190,N/A
2014,4,8,22,30,N/A,336.59000000000003,9.42,11.620000000000001,96360,N/A
2014,4,8,23,30,N/A,351.12,6.76,12.34,96410,N/A
2014,4,9,0,30,N/A,305.28000000000003,9.74,11.700000000000001,96490,N/A
2014,4,9,1,30,N/A,347.63,11.65,10.15,96520,N/A
2014,4,9,2,30,N/A,357.16,9.31,10.07,96590,N/A
2014,4,9,3,30,N/A,356.58,8.42,10.02,96650,N/A
2014,4,9,4,30,N/A,350.1,9.14,10.3,96680,N/A
2014,4,9,5,30,N/A,340.63,8.05,10.040000000000001,96760,N/A
2014,4,9,6,30,N/A,331.13,6.23,10.14,96820,N/A
2014,4,9,7,30,N/A,315.02,6.1000000000000005,10.02,96880,N/A
2014,4,9,8,30,N/A,314.5,6.66,10.14,96930,N/A
2014,4,9,9,30,N/A,329.31,8.4,10.38,96980,N/A
2014,4,9,10,30,N/A,331.17,7.45,10.28,97090,N/A
2014,4,9,11,30,N/A,327.81,7.01,10,97150,N/A
2014,4,9,12,30,N/A,328.63,6.67,9.81,97240,N/A
2014,4,9,13,30,N/A,333.02,6.22,10.290000000000001,97300,N/A
2014,4,9,14,30,N/A,328.22,4.67,11.52,97370,N/A
2014,4,9,15,30,N/A,326.87,4.2700000000000005,12.85,97400,N/A
2014,4,9,16,30,N/A,314.11,4.68,13.8,97380,N/A
2014,4,9,17,30,N/A,290.45,6.390000000000001,14.43,97400,N/A
2014,4,9,18,30,N/A,284.34000000000003,7.0600000000000005,15.040000000000001,97400,N/A
2014,4,9,19,30,N/A,319.86,4.54,15.290000000000001,97390,N/A
2014,4,9,20,30,N/A,282.13,6.98,15.65,97390,N/A
2014,4,9,21,30,N/A,267.95,6.1000000000000005,15.860000000000001,97390,N/A
2014,4,9,22,30,N/A,270.37,4.39,15.65,97400,N/A
2014,4,9,23,30,N/A,270.77,6.7700000000000005,15.43,97430,N/A
2014,4,10,0,30,N/A,281.61,4.49,15.040000000000001,97440,N/A
2014,4,10,1,30,N/A,274.89,4.67,15,97450,N/A
2014,4,10,2,30,N/A,258.9,4.76,14.63,97470,N/A
2014,4,10,3,30,N/A,251.11,4.91,14.47,97470,N/A
2014,4,10,4,30,N/A,251.93,4.46,14.38,97420,N/A
2014,4,10,5,30,N/A,239.54,5.05,14.13,97430,N/A
2014,4,10,6,30,N/A,229.14000000000001,5.53,14.01,97470,N/A
2014,4,10,7,30,N/A,226.46,6.44,13.67,97480,N/A
2014,4,10,8,30,N/A,221.76,7.07,13.41,97500,N/A
2014,4,10,9,30,N/A,216.91,7.41,13.23,97500,N/A
2014,4,10,10,30,N/A,204.66,7.74,13.040000000000001,97510,N/A
2014,4,10,11,30,N/A,194.49,8.67,12.8,97510,N/A
2014,4,10,12,30,N/A,195.96,9.36,12.700000000000001,97500,N/A
2014,4,10,13,30,N/A,195.01,9.17,13.370000000000001,97520,N/A
2014,4,10,14,30,N/A,198.89000000000001,9.040000000000001,14.56,97520,N/A
2014,4,10,15,30,N/A,195.72,9.36,15.66,97500,N/A
2014,4,10,16,30,N/A,200.3,9.02,16.85,97460,N/A
2014,4,10,17,30,N/A,200.86,8.93,18.02,97430,N/A
2014,4,10,18,30,N/A,203.87,9.56,18.71,97390,N/A
2014,4,10,19,30,N/A,199.24,10.450000000000001,19.2,97350,N/A
2014,4,10,20,30,N/A,198.67000000000002,10.59,19.56,97310,N/A
2014,4,10,21,30,N/A,197.82,11.41,19.48,97290,N/A
2014,4,10,22,30,N/A,202.26,10.94,19.36,97300,N/A
2014,4,10,23,30,N/A,194.3,10.55,18.61,97310,N/A
2014,4,11,0,30,N/A,194.97,12.24,17.81,97330,N/A
2014,4,11,1,30,N/A,193.71,12.13,17.26,97340,N/A
2014,4,11,2,30,N/A,196.79,12.97,16.86,97350,N/A
2014,4,11,3,30,N/A,196.72,12.200000000000001,16.44,97350,N/A
2014,4,11,4,30,N/A,204.07,12.35,16.27,97330,N/A
2014,4,11,5,30,N/A,205.29,11.620000000000001,16.09,97350,N/A
2014,4,11,6,30,N/A,208.21,12,15.89,97340,N/A
2014,4,11,7,30,N/A,208.86,12.51,15.620000000000001,97350,N/A
2014,4,11,8,30,N/A,208.82,11.91,15.200000000000001,97390,N/A
2014,4,11,9,30,N/A,212.03,11.73,14.75,97400,N/A
2014,4,11,10,30,N/A,212.23000000000002,11.64,14.17,97420,N/A
2014,4,11,11,30,N/A,212.25,12.120000000000001,13.6,97420,N/A
2014,4,11,12,30,N/A,213.67000000000002,12.19,13.23,97440,N/A
2014,4,11,13,30,N/A,216.32,10.39,13.76,97490,N/A
2014,4,11,14,30,N/A,221.51,7.87,14.780000000000001,97540,N/A
2014,4,11,15,30,N/A,218.69,7.5,15.84,97520,N/A
2014,4,11,16,30,N/A,221.33,7.29,16.92,97480,N/A
2014,4,11,17,30,N/A,219.58,6.8100000000000005,18.07,97450,N/A
2014,4,11,18,30,N/A,228.89000000000001,6.53,19.23,97420,N/A
2014,4,11,19,30,N/A,221.53,5.65,20.07,97400,N/A
2014,4,11,20,30,N/A,225.14000000000001,6.19,20.52,97340,N/A
2014,4,11,21,30,N/A,215.34,6.95,20.6,97320,N/A
2014,4,11,22,30,N/A,216.98000000000002,7.75,20.25,97330,N/A
2014,4,11,23,30,N/A,214.99,6.25,20,97380,N/A
2014,4,12,0,30,N/A,208.82,5.93,19.77,97410,N/A
2014,4,12,1,30,N/A,187.96,5.8100000000000005,19.330000000000002,97410,N/A
2014,4,12,2,30,N/A,185.67000000000002,6.75,19.18,97450,N/A
2014,4,12,3,30,N/A,187.25,6.43,19.05,97470,N/A
2014,4,12,4,30,N/A,187.3,7.25,18.71,97400,N/A
2014,4,12,5,30,N/A,195.27,7.95,18.72,97410,N/A
2014,4,12,6,30,N/A,191.05,8.31,18.17,97400,N/A
2014,4,12,7,30,N/A,192.33,8.26,17.94,97430,N/A
2014,4,12,8,30,N/A,191.09,7.7700000000000005,17.52,97420,N/A
2014,4,12,9,30,N/A,187.79,7.69,17.25,97420,N/A
2014,4,12,10,30,N/A,183.25,7.74,16.87,97450,N/A
2014,4,12,11,30,N/A,185.82,7.51,16.48,97440,N/A
2014,4,12,12,30,N/A,190.69,7.79,16.2,97460,N/A
2014,4,12,13,30,N/A,198.96,7.11,17.12,97480,N/A
2014,4,12,14,30,N/A,203.58,7.29,18.39,97470,N/A
2014,4,12,15,30,N/A,200.95000000000002,7.19,19.54,97460,N/A
2014,4,12,16,30,N/A,195.99,7.41,20.55,97380,N/A
2014,4,12,17,30,N/A,186.36,9.14,21.16,97330,N/A
2014,4,12,18,30,N/A,182.79,9.8,21.87,97270,N/A
2014,4,12,19,30,N/A,200.11,9.96,22.26,97220,N/A
2014,4,12,20,30,N/A,199.55,9.09,22.8,97170,N/A
2014,4,12,21,30,N/A,187.88,10.290000000000001,22.78,97110,N/A
2014,4,12,22,30,N/A,192.45000000000002,9.86,22.52,97100,N/A
2014,4,12,23,30,N/A,187.02,10.16,21.88,97080,N/A
2014,4,13,0,30,N/A,185.14000000000001,12.59,20.990000000000002,97060,N/A
2014,4,13,1,30,N/A,185.28,12.63,20.42,97050,N/A
2014,4,13,2,30,N/A,181.59,12.05,19.89,97030,N/A
2014,4,13,3,30,N/A,181.98,12.47,19.42,96990,N/A
2014,4,13,4,30,N/A,180.70000000000002,11.94,18.98,96970,N/A
2014,4,13,5,30,N/A,181.74,11.790000000000001,18.82,96960,N/A
2014,4,13,6,30,N/A,185.64000000000001,12.43,18.580000000000002,97000,N/A
2014,4,13,7,30,N/A,188.44,11.98,17.97,97020,N/A
2014,4,13,8,30,N/A,190.33,12.09,17.41,97010,N/A
2014,4,13,9,30,N/A,195.31,12.02,17.240000000000002,97040,N/A
2014,4,13,10,30,N/A,193.17000000000002,11.57,16.88,97060,N/A
2014,4,13,11,30,N/A,188.01,11.39,16.32,97070,N/A
2014,4,13,12,30,N/A,186.87,11.44,16.05,97090,N/A
2014,4,13,13,30,N/A,192.63,10.870000000000001,17.02,97110,N/A
2014,4,13,14,30,N/A,193.15,10.83,18.21,97120,N/A
2014,4,13,15,30,N/A,195.99,11.200000000000001,19.51,97090,N/A
2014,4,13,16,30,N/A,195,10.69,20.63,97040,N/A
2014,4,13,17,30,N/A,192.67000000000002,10.76,21.66,96980,N/A
2014,4,13,18,30,N/A,187.43,11.49,22.17,96950,N/A
2014,4,13,19,30,N/A,189.86,13.16,22.650000000000002,96920,N/A
2014,4,13,20,30,N/A,187.72,13.16,22.93,96850,N/A
2014,4,13,21,30,N/A,182.31,14.3,22.87,96760,N/A
2014,4,13,22,30,N/A,186.33,11.72,22.79,96690,N/A
2014,4,13,23,30,N/A,183.16,15.16,22.11,96560,N/A
2014,4,14,0,30,N/A,177.53,13.1,21.54,96520,N/A
2014,4,14,1,30,N/A,177.16,13.93,20.990000000000002,96540,N/A
2014,4,14,2,30,N/A,179.27,14.98,20.81,96520,N/A
2014,4,14,3,30,N/A,181.76,15.75,20.48,96480,N/A
2014,4,14,4,30,N/A,186.82,16.75,19.76,96470,N/A
2014,4,14,5,30,N/A,192.48000000000002,16.31,19.12,96430,N/A
2014,4,14,6,30,N/A,202.42000000000002,15.700000000000001,18.84,96490,N/A
2014,4,14,7,30,N/A,196.46,15.02,18.39,96500,N/A
2014,4,14,8,30,N/A,198.1,14.98,17.92,96490,N/A
2014,4,14,9,30,N/A,193.33,15.41,16.31,96500,N/A
2014,4,14,10,30,N/A,185.89000000000001,14.48,15.71,96470,N/A
2014,4,14,11,30,N/A,187.87,14.4,15.46,96500,N/A
2014,4,14,12,30,N/A,184.21,13.99,15.120000000000001,96520,N/A
2014,4,14,13,30,N/A,188.87,11.9,15.14,96550,N/A
2014,4,14,14,30,N/A,194.70000000000002,11.83,16.6,96540,N/A
2014,4,14,15,30,N/A,201.68,9.91,18.25,96520,N/A
2014,4,14,16,30,N/A,204.62,10.43,19.48,96450,N/A
2014,4,14,17,30,N/A,212.14000000000001,9.56,20.59,96440,N/A
2014,4,14,18,30,N/A,198.61,9.3,21.25,96340,N/A
2014,4,14,19,30,N/A,195.56,8.78,21.23,96260,N/A
2014,4,14,20,30,N/A,228.25,6.88,17.71,96280,N/A
2014,4,14,21,30,N/A,229.07,8.31,15.44,96310,N/A
2014,4,14,22,30,N/A,284.44,4.57,16.57,96220,N/A
2014,4,14,23,30,N/A,315.85,8.48,13.23,96350,N/A
2014,4,15,0,30,N/A,330.56,10.66,9.59,96400,N/A
2014,4,15,1,30,N/A,344.01,10.81,7.640000000000001,96490,N/A
2014,4,15,2,30,N/A,336.85,10.41,6.54,96470,N/A
2014,4,15,3,30,N/A,343.42,11.78,5.16,96560,N/A
2014,4,15,4,30,N/A,337.22,10.92,4.65,96620,N/A
2014,4,15,5,30,N/A,355.46,10.61,4.48,96570,N/A
2014,4,15,6,30,N/A,339.65000000000003,9.58,4.32,96690,N/A
2014,4,15,7,30,N/A,350.43,9.56,3.86,96720,N/A
2014,4,15,8,30,N/A,336.94,10.700000000000001,3.12,96840,N/A
2014,4,15,9,30,N/A,341.62,11.66,2.37,96860,N/A
2014,4,15,10,30,N/A,345.44,12.780000000000001,1.73,96910,N/A
2014,4,15,11,30,N/A,349.64,12.81,1.42,96970,N/A
2014,4,15,12,30,N/A,348.81,13.120000000000001,1.31,97030,N/A
2014,4,15,13,30,N/A,347.05,12.73,1.35,97110,N/A
2014,4,15,14,30,N/A,347.49,12.030000000000001,2.19,97190,N/A
2014,4,15,15,30,N/A,343.32,11.84,2.77,97260,N/A
2014,4,15,16,30,N/A,341.17,9.92,4.16,97280,N/A
2014,4,15,17,30,N/A,341.36,10.25,4.69,97330,N/A
2014,4,15,18,30,N/A,347.04,9.42,5.49,97350,N/A
2014,4,15,19,30,N/A,337.57,10.15,5.83,97380,N/A
2014,4,15,20,30,N/A,354.12,10.700000000000001,5.76,97400,N/A
2014,4,15,21,30,N/A,342.73,9.6,6.09,97400,N/A
2014,4,15,22,30,N/A,345.72,8.59,5.92,97440,N/A
2014,4,15,23,30,N/A,359.82,9.52,5.4,97470,N/A
2014,4,16,0,30,N/A,354.55,9.01,4.92,97500,N/A
2014,4,16,1,30,N/A,359.29,9.74,4.53,97540,N/A
2014,4,16,2,30,N/A,17.51,9.74,4.25,97610,N/A
2014,4,16,3,30,N/A,19.04,7.82,3.9,97650,N/A
2014,4,16,4,30,N/A,28.35,7.54,3.42,97660,N/A
2014,4,16,5,30,N/A,38.82,7.390000000000001,2.94,97700,N/A
2014,4,16,6,30,N/A,42.39,6.13,2.61,97750,N/A
2014,4,16,7,30,N/A,42.74,6.45,2.25,97780,N/A
2014,4,16,8,30,N/A,54.57,6.54,1.87,97780,N/A
2014,4,16,9,30,N/A,68.72,7.3500000000000005,1.26,97790,N/A
2014,4,16,10,30,N/A,71.15,7.65,0.59,97800,N/A
2014,4,16,11,30,N/A,70.69,7.930000000000001,0.07,97810,N/A
2014,4,16,12,30,N/A,77.88,7.63,-0.04,97840,N/A
2014,4,16,13,30,N/A,82.59,6.890000000000001,1.49,97870,N/A
2014,4,16,14,30,N/A,83.39,7.1000000000000005,3.0700000000000003,97880,N/A
2014,4,16,15,30,N/A,89.84,6.09,4.82,97840,N/A
2014,4,16,16,30,N/A,100.60000000000001,5.1000000000000005,6.8100000000000005,97790,N/A
2014,4,16,17,30,N/A,115.32000000000001,4.96,8.540000000000001,97750,N/A
2014,4,16,18,30,N/A,114.98,3.5700000000000003,10.01,97710,N/A
2014,4,16,19,30,N/A,129.71,3.42,10.870000000000001,97670,N/A
2014,4,16,20,30,N/A,135.34,4.09,11.47,97630,N/A
2014,4,16,21,30,N/A,141.39000000000001,3.9,12.370000000000001,97590,N/A
2014,4,16,22,30,N/A,160.43,4.7700000000000005,11.98,97590,N/A
2014,4,16,23,30,N/A,158.20000000000002,4.8,11.88,97580,N/A
2014,4,17,0,30,N/A,140.13,5.39,11.85,97580,N/A
2014,4,17,1,30,N/A,155.49,6.18,11.35,97600,N/A
2014,4,17,2,30,N/A,174.85,8.69,11.540000000000001,97630,N/A
2014,4,17,3,30,N/A,168.47,8.26,11.51,97640,N/A
2014,4,17,4,30,N/A,151.69,6.97,9.94,97640,N/A
2014,4,17,5,30,N/A,156.65,9.64,9.58,97670,N/A
2014,4,17,6,30,N/A,159.39000000000001,10.15,8.94,97730,N/A
2014,4,17,7,30,N/A,155.1,11.08,8.47,97780,N/A
2014,4,17,8,30,N/A,155.1,11.35,8.08,97820,N/A
2014,4,17,9,30,N/A,152.5,11.94,7.75,97880,N/A
2014,4,17,10,30,N/A,153.14000000000001,11.97,7.3500000000000005,97930,N/A
2014,4,17,11,30,N/A,150.97,10.52,6.67,97970,N/A
2014,4,17,12,30,N/A,151.62,10.77,6.68,98010,N/A
2014,4,17,13,30,N/A,153.02,10.43,7.83,98060,N/A
2014,4,17,14,30,N/A,155.79,9.38,9.22,98080,N/A
2014,4,17,15,30,N/A,153.74,7.91,10.64,98090,N/A
2014,4,17,16,30,N/A,153.38,6.75,11.88,98060,N/A
2014,4,17,17,30,N/A,158.11,5.64,13.19,98030,N/A
2014,4,17,18,30,N/A,161.09,5.25,14.27,97990,N/A
2014,4,17,19,30,N/A,131.08,5.73,14.86,97950,N/A
2014,4,17,20,30,N/A,129.6,6.6000000000000005,15.06,97920,N/A
2014,4,17,21,30,N/A,131.82,6.26,15.42,97910,N/A
2014,4,17,22,30,N/A,142.63,6.83,15.52,97900,N/A
2014,4,17,23,30,N/A,136.14000000000001,6.87,15.48,97860,N/A
2014,4,18,0,30,N/A,133.54,5.41,15.38,97860,N/A
2014,4,18,1,30,N/A,134,7.45,15.19,97890,N/A
2014,4,18,2,30,N/A,133.38,7.6000000000000005,14.44,97890,N/A
2014,4,18,3,30,N/A,138.39000000000001,7.8100000000000005,13.77,97870,N/A
2014,4,18,4,30,N/A,137.98,8.03,13.41,97830,N/A
2014,4,18,5,30,N/A,141.39000000000001,9.120000000000001,13.08,97840,N/A
2014,4,18,6,30,N/A,138.16,8.74,12.72,97830,N/A
2014,4,18,7,30,N/A,141.12,10.13,12.36,97860,N/A
2014,4,18,8,30,N/A,147.78,9.01,12.17,97850,N/A
2014,4,18,9,30,N/A,142.49,9.22,11.97,97850,N/A
2014,4,18,10,30,N/A,140.05,9.28,11.84,97870,N/A
2014,4,18,11,30,N/A,145.08,9.450000000000001,11.700000000000001,97850,N/A
2014,4,18,12,30,N/A,143.41,9.15,11.52,97850,N/A
2014,4,18,13,30,N/A,144.5,8.85,12,97900,N/A
2014,4,18,14,30,N/A,147.66,6.83,13.47,97870,N/A
2014,4,18,15,30,N/A,147.31,5.37,14.88,97850,N/A
2014,4,18,16,30,N/A,138.75,3.72,16.09,97820,N/A
2014,4,18,17,30,N/A,107.73,1.25,17.28,97780,N/A
2014,4,18,18,30,N/A,45.160000000000004,3.92,18.16,97710,N/A
2014,4,18,19,30,N/A,70.05,2.69,17.37,97680,N/A
2014,4,18,20,30,N/A,58.1,3.7600000000000002,19,97610,N/A
2014,4,18,21,30,N/A,7.54,4.92,18.87,97600,N/A
2014,4,18,22,30,N/A,45.76,3.66,18.990000000000002,97560,N/A
2014,4,18,23,30,N/A,43.49,5.2,18.990000000000002,97550,N/A
2014,4,19,0,30,N/A,40.68,5.66,18.73,97550,N/A
2014,4,19,1,30,N/A,43.32,6.2700000000000005,18.07,97550,N/A
2014,4,19,2,30,N/A,47.4,7.71,17.63,97560,N/A
2014,4,19,3,30,N/A,49.14,7.72,17.2,97560,N/A
2014,4,19,4,30,N/A,51.82,7.930000000000001,17.06,97530,N/A
2014,4,19,5,30,N/A,52,6.84,16.54,97530,N/A
2014,4,19,6,30,N/A,47.13,6.45,16.21,97540,N/A
2014,4,19,7,30,N/A,44.53,6.3,16.29,97560,N/A
2014,4,19,8,30,N/A,36.300000000000004,5.84,16.1,97560,N/A
2014,4,19,9,30,N/A,26.93,5.43,15.52,97550,N/A
2014,4,19,10,30,N/A,29.41,6.23,15.19,97580,N/A
2014,4,19,11,30,N/A,32.59,6.5600000000000005,14.6,97590,N/A
2014,4,19,12,30,N/A,37.12,6.32,14.33,97610,N/A
2014,4,19,13,30,N/A,35.38,4.68,15.370000000000001,97640,N/A
2014,4,19,14,30,N/A,38.92,6.33,17.34,97670,N/A
2014,4,19,15,30,N/A,47.02,7.04,18.36,97640,N/A
2014,4,19,16,30,N/A,37.89,6.95,18.98,97610,N/A
2014,4,19,17,30,N/A,28.46,7.21,19.43,97590,N/A
2014,4,19,18,30,N/A,56.49,6.3100000000000005,20.29,97570,N/A
2014,4,19,19,30,N/A,64.72,6.53,20.73,97540,N/A
2014,4,19,20,30,N/A,63.68,6.03,20.75,97530,N/A
2014,4,19,21,30,N/A,55.99,5.97,21.01,97510,N/A
2014,4,19,22,30,N/A,33.63,6.79,20.67,97510,N/A
2014,4,19,23,30,N/A,59.13,6.2700000000000005,20.3,97530,N/A
2014,4,20,0,30,N/A,51.65,8.09,19.68,97560,N/A
2014,4,20,1,30,N/A,48.21,7.62,19.29,97580,N/A
2014,4,20,2,30,N/A,35.410000000000004,7.1000000000000005,18.34,97580,N/A
2014,4,20,3,30,N/A,43.33,7.390000000000001,18.18,97590,N/A
2014,4,20,4,30,N/A,51.47,8.540000000000001,17.29,97550,N/A
2014,4,20,5,30,N/A,54.99,7.04,17.34,97550,N/A
2014,4,20,6,30,N/A,64.66,6.3100000000000005,17.54,97580,N/A
2014,4,20,7,30,N/A,90.10000000000001,6.41,16.57,97600,N/A
2014,4,20,8,30,N/A,96.47,6.03,16.88,97620,N/A
2014,4,20,9,30,N/A,124.9,6.86,15.77,97640,N/A
2014,4,20,10,30,N/A,152.19,7.61,14.71,97670,N/A
2014,4,20,11,30,N/A,178.52,7.53,14.27,97720,N/A
2014,4,20,12,30,N/A,203.01,6.26,14.31,97780,N/A
2014,4,20,13,30,N/A,191.22,4.76,15.370000000000001,97790,N/A
2014,4,20,14,30,N/A,200.31,3.98,16.36,97810,N/A
2014,4,20,15,30,N/A,200.58,2.47,18.05,97790,N/A
2014,4,20,16,30,N/A,202.53,1.47,19.5,97720,N/A
2014,4,20,17,30,N/A,189.4,1.07,20.61,97700,N/A
2014,4,20,18,30,N/A,180.37,1,21.31,97650,N/A
2014,4,20,19,30,N/A,167.06,0.8200000000000001,21.86,97600,N/A
2014,4,20,20,30,N/A,150.97,1.2,22.26,97550,N/A
2014,4,20,21,30,N/A,144.63,1.87,22.2,97510,N/A
2014,4,20,22,30,N/A,138.4,1.9000000000000001,22.32,97510,N/A
2014,4,20,23,30,N/A,143.94,1.62,22.150000000000002,97480,N/A
2014,4,21,0,30,N/A,163.66,4.17,21.830000000000002,97470,N/A
2014,4,21,1,30,N/A,175.98,5.92,21.19,97480,N/A
2014,4,21,2,30,N/A,186.92000000000002,7.13,20.45,97460,N/A
2014,4,21,3,30,N/A,190.96,7.17,20.89,97440,N/A
2014,4,21,4,30,N/A,186.16,6.8,20.53,97430,N/A
2014,4,21,5,30,N/A,180.87,7.0200000000000005,20.330000000000002,97390,N/A
2014,4,21,6,30,N/A,203.79,7.07,19.55,97410,N/A
2014,4,21,7,30,N/A,216.71,7.63,19.52,97400,N/A
2014,4,21,8,30,N/A,222.72,7.79,19.1,97410,N/A
2014,4,21,9,30,N/A,222.61,7.33,18.900000000000002,97390,N/A
2014,4,21,10,30,N/A,219.78,7.18,18.64,97400,N/A
2014,4,21,11,30,N/A,213.76,7.17,18,97410,N/A
2014,4,21,12,30,N/A,196.34,5.66,16.87,97410,N/A
2014,4,21,13,30,N/A,177.12,3.81,18.03,97370,N/A
2014,4,21,14,30,N/A,197.29,4.7,19.3,97380,N/A
2014,4,21,15,30,N/A,176.99,4.5,20.32,97270,N/A
2014,4,21,16,30,N/A,197.04,5.07,21.32,97250,N/A
2014,4,21,17,30,N/A,237.51,5.49,21.62,97210,N/A
2014,4,21,18,30,N/A,197.08,5.33,22.46,97170,N/A
2014,4,21,19,30,N/A,203.16,6,22.67,97080,N/A
2014,4,21,20,30,N/A,200.74,6.12,22.93,97000,N/A
2014,4,21,21,30,N/A,227.91,7.32,22.96,96940,N/A
2014,4,21,22,30,N/A,211.20000000000002,5.18,23.09,96930,N/A
2014,4,21,23,30,N/A,222.58,7.58,22.79,96910,N/A
2014,4,22,0,30,N/A,279.98,8.03,17.41,96910,N/A
2014,4,22,1,30,N/A,269.52,4.86,17.57,96880,N/A
2014,4,22,2,30,N/A,226.62,5.96,20.42,96830,N/A
2014,4,22,3,30,N/A,230.20000000000002,6.13,20.41,96830,N/A
2014,4,22,4,30,N/A,209.11,6.36,18.59,96760,N/A
2014,4,22,5,30,N/A,238.27,10.19,16.35,96790,N/A
2014,4,22,6,30,N/A,247.18,4.64,16.240000000000002,96750,N/A
2014,4,22,7,30,N/A,233.72,4.43,16.19,96750,N/A
2014,4,22,8,30,N/A,238.09,5.3100000000000005,15.89,96730,N/A
2014,4,22,9,30,N/A,248.70000000000002,6.13,15.88,96740,N/A
2014,4,22,10,30,N/A,279.69,6.4,16.080000000000002,96740,N/A
2014,4,22,11,30,N/A,285.76,5.7,15.83,96730,N/A
2014,4,22,12,30,N/A,283.44,5.36,15.71,96730,N/A
2014,4,22,13,30,N/A,295.13,4.58,16.39,96740,N/A
2014,4,22,14,30,N/A,310.91,4.79,16.12,96760,N/A
2014,4,22,15,30,N/A,311.06,2.99,17.54,96750,N/A
2014,4,22,16,30,N/A,324,6.13,19.45,96700,N/A
2014,4,22,17,30,N/A,319.77,5.9,19.740000000000002,96690,N/A
2014,4,22,18,30,N/A,337.52,7.15,20.95,96660,N/A
2014,4,22,19,30,N/A,336.22,7.61,21.48,96640,N/A
2014,4,22,20,30,N/A,344.17,8.46,21.29,96640,N/A
2014,4,22,21,30,N/A,337.67,9.09,20.900000000000002,96670,N/A
2014,4,22,22,30,N/A,338.79,9.09,20.27,96710,N/A
2014,4,22,23,30,N/A,350.57,9.6,19.36,96740,N/A
2014,4,23,0,30,N/A,349.07,9.13,19.12,96770,N/A
2014,4,23,1,30,N/A,348.08,8.040000000000001,18.67,96780,N/A
2014,4,23,2,30,N/A,1.45,9.51,18.09,96800,N/A
2014,4,23,3,30,N/A,17.5,9.65,17.61,96860,N/A
2014,4,23,4,30,N/A,17.69,9.27,17,96820,N/A
2014,4,23,5,30,N/A,23.19,8.22,16.51,96860,N/A
2014,4,23,6,30,N/A,21.48,7.28,16.12,96900,N/A
2014,4,23,7,30,N/A,17.02,6.16,15.67,96960,N/A
2014,4,23,8,30,N/A,18.84,6.16,15.26,96980,N/A
2014,4,23,9,30,N/A,27.990000000000002,6.3100000000000005,14.86,97000,N/A
2014,4,23,10,30,N/A,31.490000000000002,8.14,14.31,97040,N/A
2014,4,23,11,30,N/A,25.53,6.74,13.950000000000001,97090,N/A
2014,4,23,12,30,N/A,24.92,6.12,13.64,97150,N/A
2014,4,23,13,30,N/A,33.49,5.62,13.84,97170,N/A
2014,4,23,14,30,N/A,41.22,5.0600000000000005,14.6,97200,N/A
2014,4,23,15,30,N/A,33.64,4.82,15.4,97200,N/A
2014,4,23,16,30,N/A,19.02,5.09,16.32,97160,N/A
2014,4,23,17,30,N/A,23.490000000000002,4.17,17.04,97140,N/A
2014,4,23,18,30,N/A,26.54,4.82,17.93,97100,N/A
2014,4,23,19,30,N/A,15.780000000000001,3.94,18.61,97080,N/A
2014,4,23,20,30,N/A,20.78,4.74,18.85,97060,N/A
2014,4,23,21,30,N/A,40.730000000000004,3.5300000000000002,19.04,97040,N/A
2014,4,23,22,30,N/A,76.24,3.34,18.91,97050,N/A
2014,4,23,23,30,N/A,75.76,4.1,18.51,97030,N/A
2014,4,24,0,30,N/A,74.42,5.28,18.13,97030,N/A
2014,4,24,1,30,N/A,90.33,4.66,17.26,97050,N/A
2014,4,24,2,30,N/A,90.04,6.18,16.93,97000,N/A
2014,4,24,3,30,N/A,92.17,6.59,16.5,96970,N/A
2014,4,24,4,30,N/A,84.39,6.47,15.96,96940,N/A
2014,4,24,5,30,N/A,93.02,7,15.52,96890,N/A
2014,4,24,6,30,N/A,99.44,5.74,15.32,96970,N/A
2014,4,24,7,30,N/A,106.49000000000001,5.37,15.15,96990,N/A
2014,4,24,8,30,N/A,123.07000000000001,5.09,15.02,96960,N/A
2014,4,24,9,30,N/A,131.65,4.33,15.02,96980,N/A
2014,4,24,10,30,N/A,141.5,5.14,14.86,96970,N/A
2014,4,24,11,30,N/A,159.06,5.87,14.89,96960,N/A
2014,4,24,12,30,N/A,168.46,5.55,15.040000000000001,96980,N/A
2014,4,24,13,30,N/A,166.37,4.36,16.37,96980,N/A
2014,4,24,14,30,N/A,167.01,6.26,17.63,96950,N/A
2014,4,24,15,30,N/A,181.74,5.66,19.16,96920,N/A
2014,4,24,16,30,N/A,193.22,5.45,20.3,96850,N/A
2014,4,24,17,30,N/A,194.11,6.22,21.45,96780,N/A
2014,4,24,18,30,N/A,204.01,7.4,22.28,96730,N/A
2014,4,24,19,30,N/A,208.16,6.6000000000000005,22.88,96660,N/A
2014,4,24,20,30,N/A,190.53,10.09,23.16,96600,N/A
2014,4,24,21,30,N/A,188.59,8.33,23.34,96550,N/A
2014,4,24,22,30,N/A,190.55,7.98,23.48,96490,N/A
